0.0,0.0,189,0.08450704225352113,0.08,-1
0.0,0.0,837,0.12371134020618557,0.0,-1
0.0,0.0,27,0.05,0.0,-1
0.0,0.0,108,0.08771929824561403,0.0,-1
0.0,0.0,1341,0.08403361344537816,0.009259259259259259,-1
0.0,0.0,0,0.06818181818181818,0.0,-1
0.0,0.0,117,0.09433962264150944,0.0,-1
0.0,0.0,666,0.0761904761904762,0.022222222222222223,-1
0.0,0.0,999,0.11650485436893204,0.010101010101010102,-1
0.030303030303030304,2.455756746720288,3129,0.1111111111111111,0.03333333333333333,-1
0.025423728813559324,2.554169377436046,13857,0.17391304347826086,0.042682926829268296,-1
0.0,0.0,447,0.03260869565217391,0.009259259259259259,-1
0.025477707006369428,1.6602100358379284,1788,0.09523809523809523,0.043859649122807015,-1
0.0,0.0,1341,0.08403361344537816,0.009259259259259259,-1
0.0,0.0,0,0.041666666666666664,0.0,-1
0.0125,1.4313065945038639,1937,0.07766990291262135,0.0,-1
0.06698564593301436,6.272089161447543,11026,0.11409395973154363,0.07518796992481203,-1
0.09243697478991597,10.112487899541073,16539,0.19148936170212766,0.08241758241758242,-1
0.0,0.0,0,0.09090909090909091,0.0,-1
0.0,0.0,0,0.06666666666666667,0.0,-1
0.0,0.0,0,0.08333333333333333,0.0,-1
0.0,0.0,0,0.13793103448275862,0.0,-1
0.0,0.0,0,0.06818181818181818,0.0,-1
0.0,0.0,0,0.041666666666666664,0.0,-1
0.0,0.0,0,0.16,0.0,-1
0.0,0.0,0,0.06329113924050633,0.0,-1
0.0,0.0,0,0.04878048780487805,0.0,-1
0.0,0.0,273,0.09259259259259259,0.0,-1
0.009523809523809525,0.5164852766693572,1209,0.0963855421686747,0.0,-1
0.0,0.0,39,0.09090909090909091,0.0,-1
0.0,0.0,156,0.15789473684210525,0.0,-1
0.0,0.0,117,0.09433962264150944,0.0,-1
0.0125,1.4313065945038639,1937,0.07766990291262135,0.0,-1
0.0,0.0,0,0.16,0.0,-1
0.0,0.0,962,0.10465116279069768,0.0,-1
0.01639344262295082,1.4313065945038639,1443,0.0898876404494382,0.0,-1
0.010638297872340425,0.5164852766693572,1554,0.10679611650485436,0.016666666666666666,-1
0.018292682926829267,1.2650196074943822,6882,0.15873015873015872,0.038461538461538464,-1
0.013157894736842105,0.560920122912225,222,0.039473684210526314,0.0,-1
0.04878048780487805,1.6602100358379286,888,0.13793103448275862,0.09803921568627451,-1
0.0,0.0,666,0.0761904761904762,0.022222222222222223,-1
0.06698564593301436,6.272089161447543,11026,0.11409395973154363,0.07518796992481203,-1
0.0,0.0,0,0.06329113924050633,0.0,-1
0.0,0.0,962,0.10465116279069768,0.0,-1
0.05113636363636364,3.9291068619307747,8214,0.1259259259259259,0.046875,-1
0.023255813953488372,1.5938906762509393,2331,0.08411214953271028,0.017699115044247787,-1
0.030303030303030304,2.9359008268729,10323,0.14728682170542637,0.006211180124223602,-1
0.0,0.0,333,0.038461538461538464,0.010101010101010102,-1
0.01652892561983471,0.902450869382585,1332,0.10989010989010989,0.009174311926605505,-1
0.0,0.0,999,0.11650485436893204,0.010101010101010102,-1
0.09243697478991597,10.112487899541073,16539,0.19148936170212766,0.08241758241758242,-1
0.0,0.0,0,0.04878048780487805,0.0,-1
0.01639344262295082,1.4313065945038639,1443,0.0898876404494382,0.0,-1
0.05113636363636364,3.9291068619307743,8214,0.1259259259259259,0.046875,-1
